stock_code,bias,prev_high,strategy_tag,data_date
2221,0.050500441985799324,31.0,ma_conv,2026-01-30
3040,-0.05741503213357831,51.8,bias,2026-01-30
00989A,-0.006099433937426039,15.15,bias|ma_conv,2026-01-30
00634R,0.0007206836198909257,3.27,bias|ma_conv,2026-01-30
00652,-0.03140972905905668,36.08,bias|ma_conv,2026-01-30
1531,0.030726256983240264,12.4,ma_conv,2026-01-30
3041,0.0015467904098994257,26.7,bias|ma_conv,2026-01-30
2301,0.010630103219842825,166.5,bias|ma_conv,2026-01-30
3528,0.004299978135704419,69.9,bias|ma_conv,2026-01-30
2025,0.26488330227710566,14.0,ma_conv,2026-01-30
1464,0.0021527726226710222,11.45,bias|ma_conv,2026-01-30
3231,-0.08688046647230314,132.0,bias,2026-01-30
00981T,0.037589020421638475,11.05,ma_conv,2026-01-30
1733,-0.045253561875648156,29.7,bias|ma_conv,2026-01-30
4402,0.03602811950790863,19.85,ma_conv,2026-01-30
4722,-0.0748502994011976,161.5,bias|ma_conv,2026-01-30
1506,0.04522332938471188,12.6,ma_conv,2026-01-30
2617,0.015043719111497173,31.7,bias|ma_conv,2026-01-30
2929,-0.026606099935107017,7.92,bias|ma_conv,2026-01-30
4542,0.37140607399468467,106.0,ma_conv,2026-01-30
8446,-0.018554687499999927,94.5,bias|ma_conv,2026-01-30
2887I,-0.0012872774082815332,9.34,bias|ma_conv,2026-01-30
6216,0.036339998761839847,28.35,ma_conv,2026-01-30
00637L,-0.023106652413452857,19.94,bias|ma_conv,2026-01-30
6547,-0.01214539395799552,38.9,bias|ma_conv,2026-01-30
00752,0.02251658936407962,27.64,bias|ma_conv,2026-01-30
3176,0.044490511880082906,33.05,ma_conv,2026-01-30
4532,0.0494845360824742,25.75,ma_conv,2026-01-30
4426,-0.005820841704012751,9.84,bias|ma_conv,2026-01-30
2889,0.016639610389610395,16.85,bias|ma_conv,2026-01-30
2034,0.1025996251324262,23.95,ma_conv,2026-01-30
5213,0.016738995660260433,24.6,bias|ma_conv,2026-01-30
1437,-0.009721908207099193,32.9,bias|ma_conv,2026-01-30
8440,0.029683698296836956,27.1,ma_conv,2026-01-30
2707,-0.01363377317960634,189.0,bias|ma_conv,2026-01-30
6830,0.04299010193529328,177.0,ma_conv,2026-01-30
3042,0.03006338545909761,88.4,ma_conv,2026-01-30
4432,-0.01185770750988144,16.6,bias|ma_conv,2026-01-30
6499,0.03577392985848641,99.4,ma_conv,2026-01-30
3055,-0.03912543153049481,70.8,bias|ma_conv,2026-01-30
4566,0.023842083358106763,59.1,bias|ma_conv,2026-01-30
6276,-0.08446442465634982,36.0,bias|ma_conv,2026-01-30
2328,0.05311495484463506,52.8,ma_conv,2026-01-30
1474,-0.06328154604016668,10.4,bias|ma_conv,2026-01-30
2432,-0.06355158157869421,24.6,bias|ma_conv,2026-01-30
00916,-0.009990022295857534,26.85,bias|ma_conv,2026-01-30
1457,-0.036537854059176464,15.4,bias|ma_conv,2026-01-30
3467,-0.012870468768449847,43.7,bias|ma_conv,2026-01-30
6969,0.0,33.8,ma_conv,2026-01-30
7712,-0.01478022614131924,87.3,bias|ma_conv,2026-01-30
4198,0.0,31.6,ma_conv,2026-01-30
5603,-0.047830134314464264,17.95,bias|ma_conv,2026-01-30
6101,0.056361569833522814,39.5,ma_conv,2026-01-30
4580,-0.0007134848639282901,81.7,bias|ma_conv,2026-01-30
3498,-0.009004527137953487,54.0,bias|ma_conv,2026-01-30
1525,0.007786255566261095,64.5,bias|ma_conv,2026-01-30
3441,-0.017381969347433784,36.8,bias|ma_conv,2026-01-30
00952,0.05959894208029545,12.81,ma_conv,2026-01-30
3716,0.005545286506469501,34.0,bias|ma_conv,2026-01-30
2461,0.03874168689960928,16.45,ma_conv,2026-01-30
1708,0.0256935203193776,34.15,ma_conv,2026-01-30
00912,0.07137872749546416,23.35,ma_conv,2026-01-30
00641R,-0.04187678140758621,4.41,bias|ma_conv,2026-01-30
00661,0.04724509183027233,69.1,ma_conv,2026-01-30
00793B,-0.0108137420651376,31.02,bias|ma_conv,2026-01-30
00764B,-0.014454434311586382,28.08,bias|ma_conv,2026-01-30
00834B,-0.011915612458662865,34.55,bias|ma_conv,2026-01-30
6670,0.04620579926616235,272.5,ma_conv,2026-01-30
6243,0.035914730828278715,35.5,ma_conv,2026-01-30
2348A,0.0,36.8,ma_conv,2026-01-30
9921,-0.05938942822533914,91.5,bias|ma_conv,2026-01-30
4142,-0.027109843809847906,19.5,bias|ma_conv,2026-01-30
7547,-0.13334203996343216,56.2,bias|ma_conv,2026-01-30
3290,0.112809192279391,49.5,ma_conv,2026-01-30
3092,0.2542330364981813,25.8,ma_conv,2026-01-30
4972,-0.007352941176470562,18.1,bias|ma_conv,2026-01-30
1416,0.0014204545454546162,11.95,bias|ma_conv,2026-01-30
00896,0.06633981921250189,21.17,ma_conv,2026-01-30
2883B,0.011034128817038672,7.88,bias|ma_conv,2026-01-30
4706,0.0,30.1,ma_conv,2026-01-30
1314,-0.01884632680593592,8.19,bias|ma_conv,2026-01-30
5314,0.0,103.0,ma_conv,2026-01-30
1597,0.0700909577314071,83.0,ma_conv,2026-01-30
7753,0.012479397221568024,43.0,bias|ma_conv,2026-01-30
4549,-0.0376007162041182,110.5,bias|ma_conv,2026-01-30
1219,-0.0003688675765400798,13.6,bias|ma_conv,2026-01-30
3252,-0.034162984996281946,18.5,bias|ma_conv,2026-01-30
2536,-0.11946396470011443,22.5,bias,2026-01-30
4104,-0.030210921936292143,78.7,bias|ma_conv,2026-01-30
1338,-0.022443077675043693,20.1,bias|ma_conv,2026-01-30
6666,-0.021912533235536737,45.0,bias|ma_conv,2026-01-30
6441,-0.05483989694516012,21.8,bias|ma_conv,2026-01-30
2534,-0.01739769664297951,20.15,bias|ma_conv,2026-01-30
1783,0.0524717138734908,46.55,ma_conv,2026-01-30
00957B,-0.008911106281243161,13.69,bias|ma_conv,2026-01-30
2816,-0.013915134856554016,28.85,bias|ma_conv,2026-01-30
1449,0.023564734783004474,11.6,bias|ma_conv,2026-01-30
4770,0.055477452146642105,247.0,ma_conv,2026-01-30
6578,0.034482758620689634,20.7,ma_conv,2026-01-30
6451,0.037928440958418345,176.5,ma_conv,2026-01-30
6020,0.017576318223866575,19.5,bias|ma_conv,2026-01-30
3380,0.0445241612154464,34.4,ma_conv,2026-01-30
6613,0.026777797481823008,198.5,ma_conv,2026-01-30
1442,-0.03984534421651803,29.95,bias|ma_conv,2026-01-30
6123,-0.08307692307692302,45.4,bias|ma_conv,2026-01-30
6577,0.015853249676708734,70.8,bias|ma_conv,2026-01-30
00851,0.05171214117577396,59.35,ma_conv,2026-01-30
5222,0.025641025641025727,143.0,ma_conv,2026-01-30
6834,0.05100115463685271,32.65,ma_conv,2026-01-30
00737,-0.0009997373961676249,36.7,bias|ma_conv,2026-01-30
00972,0.06306792287874707,19.05,ma_conv,2026-01-30
4714,-0.0012804097311140516,17.2,bias|ma_conv,2026-01-30
6462,-0.07748577621240854,120.0,bias|ma_conv,2026-01-30
2754,-0.07223221877286289,78.2,bias|ma_conv,2026-01-30
6944,0.07368097215812948,724.0,ma_conv,2026-01-30
2425,-0.03739709477115002,29.6,bias|ma_conv,2026-01-30
6222,-0.029385191240373497,19.2,bias|ma_conv,2026-01-30
8109,0.012274438847865518,108.0,bias|ma_conv,2026-01-30
1256,0.07374900262168015,161.0,ma_conv,2026-01-30
2204,-0.057938214326128785,56.5,bias|ma_conv,2026-01-30
5244,-0.04045273527562358,38.9,bias|ma_conv,2026-01-30
8105,-0.0044617958728386245,12.3,bias,2026-01-30
8210,-0.03844451134210474,931.0,bias|ma_conv,2026-01-30
1903,0.020658315644712922,58.3,bias|ma_conv,2026-01-30
8102,0.0,57.1,ma_conv,2026-01-30
4401,-0.00630221310274083,17.2,bias|ma_conv,2026-01-30
6283,-0.1053103516987147,23.35,bias|ma_conv,2026-01-30
5516,0.0,14.15,ma_conv,2026-01-30
8099,-0.03733755071168264,72.0,bias|ma_conv,2026-01-30
3311,0.030376922877376866,34.0,ma_conv,2026-01-30
2468,-0.09795910271921303,39.9,bias|ma_conv,2026-01-30
9942,0.06522759267949323,113.5,ma_conv,2026-01-30
2352,-0.04060913705583755,25.6,bias|ma_conv,2026-01-30
6958,-0.03531892461781762,15.25,bias|ma_conv,2026-01-30
3665,-0.12590351319549503,1370.0,bias|ma_conv,2026-01-30
5876,-0.009155901166436773,39.75,bias|ma_conv,2026-01-30
2845,-0.016715830875122937,12.6,bias|ma_conv,2026-01-30
1410,0.0,33.75,ma_conv,2026-01-30
6727,-0.003838771593090157,175.5,bias|ma_conv,2026-01-30
00679B,-0.012202703855859214,27.04,bias|ma_conv,2026-01-30
1722,-0.016966508359668717,46.7,bias|ma_conv,2026-01-30
3207,-0.002307491019815806,70.4,bias,2026-01-30
6616,0.009278964842087432,10.05,bias|ma_conv,2026-01-30
1718,0.00909090909090911,7.21,bias|ma_conv,2026-01-30
00781B,-0.01451657388592746,29.2,bias|ma_conv,2026-01-30
8937,-0.09799369922069312,138.0,bias,2026-01-30
1236,0.040026463777704246,26.2,ma_conv,2026-01-30
5443,-0.010420571257215794,92.1,bias|ma_conv,2026-01-30
8476,0.005601493731661799,19.5,bias,2026-01-30
3523,0.0,19.0,ma_conv,2026-01-30
6207,0.0870759854123995,56.5,ma_conv,2026-01-30
2881,-0.033955045432807196,92.5,bias|ma_conv,2026-01-30
2208,0.0684002261164499,23.9,ma_conv,2026-01-30
1215,0.051823869673001975,152.0,ma_conv,2026-01-30
00727B,-0.005054647095251578,39.65,bias|ma_conv,2026-01-30
8410,0.003394097417339289,38.1,bias|ma_conv,2026-01-30
00662,0.012509773260359668,104.1,bias|ma_conv,2026-01-30
2059,-0.11927634808218218,3210.0,bias|ma_conv,2026-01-30
1472,-0.030602759082289134,86.9,bias|ma_conv,2026-01-30
2415,0.017239193814171622,27.1,bias|ma_conv,2026-01-30
6829,-0.008711324722138798,112.5,bias|ma_conv,2026-01-30
5434,0.048389278082821764,329.5,ma_conv,2026-01-30
2801,-0.001753455939322239,20.5,bias|ma_conv,2026-01-30
00865B,0.004629006075127412,47.28,bias|ma_conv,2026-01-30
3570,0.000682727006729782,175.0,bias|ma_conv,2026-01-30
3577,-0.03262092238470193,62.8,bias|ma_conv,2026-01-30
00636K,-0.0009943264900274587,8.54,bias|ma_conv,2026-01-30
2719,-0.07977420385557565,28.8,bias|ma_conv,2026-01-30
6405,0.07919511534875331,30.3,ma_conv,2026-01-30
00701,0.009841277262208162,29.29,bias|ma_conv,2026-01-30
1216,-0.05227678276386207,72.6,bias|ma_conv,2026-01-30
7704,-0.0016749185547846072,46.3,bias|ma_conv,2026-01-30
5488,0.020516965621614147,10.05,bias|ma_conv,2026-01-30
00783,0.11665095719439665,29.1,ma_conv,2026-01-30
4131,0.037915320975091836,39.3,ma_conv,2026-01-30
6870,-0.03980796159231842,200.0,bias|ma_conv,2026-01-30
9933,-0.03649408169079742,31.9,bias|ma_conv,2026-01-30
00713,0.007456091541689138,51.75,bias|ma_conv,2026-01-30
1217,0.014920609590680641,10.65,bias|ma_conv,2026-01-30
00987A,0.0,10.28,ma_conv,2026-01-30
00968B,-0.008563374288601742,9.32,bias|ma_conv,2026-01-30
9904,-0.004169732646553764,31.15,bias|ma_conv,2026-01-30
3419,0.08215685055040728,14.5,ma_conv,2026-01-30
3024,-0.03849074946076473,10.65,bias|ma_conv,2026-01-30
5483,0.10074912092952149,121.0,ma_conv,2026-01-30
3607,0.013333333333333334,14.65,bias|ma_conv,2026-01-30
2731,-0.004467134652201615,172.5,bias|ma_conv,2026-01-30
009809,0.10031757892770408,11.93,ma_conv,2026-01-30
01010T,0.0,10.04,ma_conv,2026-01-30
4502,-0.012602853869388468,16.35,bias|ma_conv,2026-01-30
2104,0.08337614457103118,12.4,ma_conv,2026-01-30
6645,-0.043889264010803515,18.2,bias|ma_conv,2026-01-30
1583,0.0,49.65,ma_conv,2026-01-30
6144,0.027804733977469194,20.3,ma_conv,2026-01-30
6671,0.0,37.55,ma_conv,2026-01-30
6417,0.022565882909894336,108.0,bias|ma_conv,2026-01-30
00787B,-0.005421026306881516,32.85,bias|ma_conv,2026-01-30
8034,-0.04244817374136226,25.05,bias|ma_conv,2026-01-30
00955,0.09445906265492111,14.38,ma_conv,2026-01-30
1799,-0.022089727299384136,33.7,bias|ma_conv,2026-01-30
1476,-0.031805710801747836,403.5,bias|ma_conv,2026-01-30
2891,0.07947616775356561,52.1,ma_conv,2026-01-30
2882,0.05742935278030992,76.4,ma_conv,2026-01-30
00853B,-0.008826166989191456,28.02,bias|ma_conv,2026-01-30
5351,0.26042632066728477,64.8,ma_conv,2026-01-30
3714,0.03717910888167595,36.05,ma_conv,2026-01-30
5469,0.017001812375938542,101.0,bias|ma_conv,2026-01-30
6887,0.0,61.2,ma_conv,2026-01-30
6641,0.04723779023218579,23.0,ma_conv,2026-01-30
00890B,-0.00807826581147999,32.58,bias|ma_conv,2026-01-30
911622,0.0,4.25,ma_conv,2026-01-30
6669,-0.155511811023622,3750.0,bias,2026-01-30
4413,0.0,18.0,ma_conv,2026-01-30
2206,-0.01558384547849,60.1,bias|ma_conv,2026-01-30
4506,-0.07125923859991633,112.0,bias|ma_conv,2026-01-30
3131,0.07441561226678109,1795.0,ma_conv,2026-01-30
4550,0.04918683062276882,27.15,ma_conv,2026-01-30
00646,0.013591224446890211,68.45,bias|ma_conv,2026-01-30
2820,-0.02088772845953008,16.35,bias|ma_conv,2026-01-30
6241,-0.0017728078549026271,12.35,bias|ma_conv,2026-01-30
00756B,-0.011785192325631947,31.78,bias|ma_conv,2026-01-30
1727,0.03108295387052061,44.85,ma_conv,2026-01-30
6667,-0.05037939232096921,251.0,bias|ma_conv,2026-01-30
2729,-0.023380533471327167,173.0,bias|ma_conv,2026-01-30
6790,0.0038122208909703585,38.4,bias|ma_conv,2026-01-30
4130,0.11913468334203975,30.45,ma_conv,2026-01-30
3557,-0.042501894330784516,34.85,bias|ma_conv,2026-01-30
3045,-0.01715705302383357,106.0,bias|ma_conv,2026-01-30
6743,-0.01743825794458705,28.4,bias|ma_conv,2026-01-30
2465,-0.06833371744641634,55.4,bias|ma_conv,2026-01-30
3447,-0.10912917125964526,47.3,bias|ma_conv,2026-01-30
00862B,-0.006750989369131718,32.0,bias|ma_conv,2026-01-30
8097,-0.07995800408907561,55.7,bias|ma_conv,2026-01-30
6846,0.0,74.5,ma_conv,2026-01-30
2360,0.16120623259671776,1010.0,ma_conv,2026-01-30
6164,0.11168524396545368,12.6,ma_conv,2026-01-30
2211,-0.042795409135263265,103.0,bias|ma_conv,2026-01-30
6141,0.0008936550491510087,11.45,bias|ma_conv,2026-01-30
3219,0.00856687295624695,65.5,bias,2026-01-30
6782,-0.033404406538734895,175.0,bias|ma_conv,2026-01-30
2061,0.08902333621434735,20.55,ma_conv,2026-01-30
6590,0.0,73.0,ma_conv,2026-01-30
4192,0.0,23.3,ma_conv,2026-01-30
6996,0.08277110416323837,165.0,ma_conv,2026-01-30
3416,-0.029126213592232972,147.5,bias|ma_conv,2026-01-30
3058,-0.014476883685727644,10.35,bias|ma_conv,2026-01-30
6899,0.0,53.0,ma_conv,2026-01-30
2881C,-0.025730701973519888,52.1,bias|ma_conv,2026-01-30
3054,0.12826529982091026,31.3,ma_conv,2026-01-30
2834,-0.028340080971659923,15.6,bias|ma_conv,2026-01-30
8047,-0.02484971999109455,48.0,bias|ma_conv,2026-01-30
00943,0.02185773599149038,15.04,bias|ma_conv,2026-01-30
00898,0.04271991911021223,8.27,ma_conv,2026-01-30
6805,-0.030117406840224605,1480.0,bias,2026-01-30
1527,0.017251635930993617,34.9,bias|ma_conv,2026-01-30
6712,-0.058070416095107484,156.5,bias|ma_conv,2026-01-30
6598,0.08091945430760607,24.1,ma_conv,2026-01-30
9950,0.007524752475247604,10.65,bias|ma_conv,2026-01-30
9939,-0.013293134164725176,123.5,bias|ma_conv,2026-01-30
1456,0.013801109248033117,13.1,bias|ma_conv,2026-01-30
3266,0.0059706893432242706,14.0,bias|ma_conv,2026-01-30
1532,-0.07330041777440181,24.8,bias|ma_conv,2026-01-30
1713,0.05163429654192321,49.2,ma_conv,2026-01-30
3632,0.0,9.4,ma_conv,2026-01-30
2642,-0.03165033911077631,25.8,bias|ma_conv,2026-01-30
9951,-0.017959833672476343,55.5,bias|ma_conv,2026-01-30
2006,0.03556329271325551,70.9,ma_conv,2026-01-30
6431,0.09476746107824023,27.85,ma_conv,2026-01-30
4107,-0.02333152468800863,120.5,bias|ma_conv,2026-01-30
00725B,-0.011783196665715423,35.21,bias|ma_conv,2026-01-30
1342,0.04647250158896322,94.0,ma_conv,2026-01-30
7718,0.005045862955112342,45.1,bias|ma_conv,2026-01-30
4807,0.0,18.75,ma_conv,2026-01-30
1586,-0.057826520438683957,25.9,bias,2026-01-30
6488,0.19144175639770666,507.0,ma_conv,2026-01-30
6967,0.0,72.2,ma_conv,2026-01-30
3015,-0.04635761589403973,52.7,bias|ma_conv,2026-01-30
3413,-0.030661584845554406,292.0,bias|ma_conv,2026-01-30
4950,0.0,19.45,ma_conv,2026-01-30
6894,0.06680154067618568,237.0,ma_conv,2026-01-30
8086,0.02037717513438001,117.0,bias|ma_conv,2026-01-30
6111,-0.05627291567033319,45.55,bias|ma_conv,2026-01-30
00915,0.03799692510432691,23.89,ma_conv,2026-01-30
2022,0.09907709555364268,9.35,ma_conv,2026-01-30
9940,-0.027577804851035496,22.0,bias|ma_conv,2026-01-30
5321,-0.14103335029372313,31.3,bias|ma_conv,2026-01-30
4942,-0.02982346743500979,37.75,bias|ma_conv,2026-01-30
6263,-0.04277902862656796,126.5,bias|ma_conv,2026-01-30
4702,-0.00714667379107669,10.0,bias|ma_conv,2026-01-30
00651R,-0.048561036309106166,4.98,bias|ma_conv,2026-01-30
1535,-0.026532137518684634,52.5,bias|ma_conv,2026-01-30
4155,-0.014623172103487072,14.7,bias|ma_conv,2026-01-30
2002A,0.0,38.75,ma_conv,2026-01-30
3529,-0.004939054782726861,1890.0,bias,2026-01-30
8201,0.02813476901701988,15.15,ma_conv,2026-01-30
1725,0.02564102564102565,28.5,ma_conv,2026-01-30
4417,-0.036807918342097144,52.0,bias|ma_conv,2026-01-30
2106,-0.0219002140622428,20.25,bias|ma_conv,2026-01-30
6194,-0.033724895793861134,34.55,bias|ma_conv,2026-01-30
2023,0.04537815126050425,15.95,ma_conv,2026-01-30
6655,0.0,121.0,ma_conv,2026-01-30
2472,-0.0014946761791763189,112.0,bias|ma_conv,2026-01-30
3520,-0.1143039905525758,15.5,bias|ma_conv,2026-01-30
3617,-0.09727947238252263,186.0,bias|ma_conv,2026-01-30
8147,-0.022275815992308594,101.5,bias|ma_conv,2026-01-30
6261,0.08328479906814192,72.6,ma_conv,2026-01-30
2838A,0.0,54.5,ma_conv,2026-01-30
00830,-0.004038073262186344,57.55,bias,2026-01-30
00923,0.10903602128530487,29.08,ma_conv,2026-01-30
6919,0.08228882833787472,167.5,ma_conv,2026-01-30
00686R,-0.10052366772769279,1.47,bias|ma_conv,2026-01-30
1294,0.0,75.9,ma_conv,2026-01-30
9926,0.0,49.35,ma_conv,2026-01-30
00741B,-0.0012368172569255586,37.57,bias|ma_conv,2026-01-30
2382,-0.00014878738283000367,283.0,bias|ma_conv,2026-01-30
009811,-0.002212547284276757,11.7,bias|ma_conv,2026-01-30
2020,0.041562700506166714,24.75,ma_conv,2026-01-30
00676R,-0.10128073016340353,8.18,bias|ma_conv,2026-01-30
00714,0.0074209195306993575,20.25,bias|ma_conv,2026-01-30
5607,-0.05055126507163873,46.85,bias|ma_conv,2026-01-30
2376,-0.05085206056079837,236.0,bias|ma_conv,2026-01-30
8464,0.10945112049366677,438.0,ma_conv,2026-01-30
0052,0.0,43.54,ma_conv,2026-01-30
0053,0.13485888902548243,161.55,ma_conv,2026-01-30
6104,0.039493871640607435,102.0,ma_conv,2026-01-30
00911,0.1336480707912105,38.28,ma_conv,2026-01-30
5355,0.021398684997011388,7.15,bias|ma_conv,2026-01-30
3591,0.02618920363442001,19.65,ma_conv,2026-01-30
4148,0.0,38.15,ma_conv,2026-01-30
1451,0.019138755980861174,17.85,bias|ma_conv,2026-01-30
4119,0.03444839384778922,53.5,ma_conv,2026-01-30
2739,-0.05157835400225494,33.75,bias|ma_conv,2026-01-30
00648R,-0.010120297880465869,4.32,bias|ma_conv,2026-01-30
3218,-0.026327734906945125,146.5,bias|ma_conv,2026-01-30
2705,-0.011005578169757335,16.4,bias|ma_conv,2026-01-30
5871,-0.0012804097311140202,105.5,bias|ma_conv,2026-01-30
00660,0.03543383865922134,43.55,ma_conv,2026-01-30
3038,0.051726715503064694,23.75,ma_conv,2026-01-30
4116,-0.050699983267332424,43.15,bias|ma_conv,2026-01-30
3305,0.050943513732328576,120.0,ma_conv,2026-01-30
3360,0.07629929966826379,14.9,ma_conv,2026-01-30
4909,0.11370281546699967,57.4,ma_conv,2026-01-30
4764,0.21927920104211904,131.5,ma_conv,2026-01-30
8429,-0.01549083440756851,7.74,bias|ma_conv,2026-01-30
6693,0.0588162277344475,85.9,ma_conv,2026-01-30
6227,-0.011233325532412752,88.0,bias|ma_conv,2026-01-30
8478,-0.04839680220063609,189.0,bias|ma_conv,2026-01-30
2392,0.0,40.1,ma_conv,2026-01-30
1777,-0.03801189124189991,72.7,bias|ma_conv,2026-01-30
6169,-0.02084050981743038,19.1,bias|ma_conv,2026-01-30
2640,-0.03207146988881032,126.0,bias|ma_conv,2026-01-30
2509,-0.02371759514616652,14.75,bias|ma_conv,2026-01-30
3206,-0.02656911821332298,31.85,bias|ma_conv,2026-01-30
3615,0.05945278749228555,25.85,ma_conv,2026-01-30
3034,-0.0236705647523377,385.0,bias|ma_conv,2026-01-30
009802,0.10156180541149273,12.57,ma_conv,2026-01-30
1321,-0.05080880781016193,33.55,bias|ma_conv,2026-01-30
2636,-0.023913370431643696,65.9,bias|ma_conv,2026-01-30
4754,0.0,38.5,ma_conv,2026-01-30
5202,-0.0456598093326644,16.15,bias|ma_conv,2026-01-30
3581,0.07474667393404832,73.2,ma_conv,2026-01-30
009807,0.007719190445101599,13.17,bias|ma_conv,2026-01-30
8069,-0.05256034288292358,176.5,bias|ma_conv,2026-01-30
3338,0.018475288467951684,53.5,bias|ma_conv,2026-01-30
1213,0.0,10.1,ma_conv,2026-01-30
7782,0.0,28.05,ma_conv,2026-01-30
00886,-0.005541156492984095,37.09,bias|ma_conv,2026-01-30
6167,0.009645849468421945,12.2,bias|ma_conv,2026-01-30
4989,0.09912015397305468,59.4,ma_conv,2026-01-30
3430,-0.0040397762585457605,67.5,bias,2026-01-30
1446,-0.058389106854373436,17.3,bias|ma_conv,2026-01-30
00860B,0.00498164656528573,38.33,bias|ma_conv,2026-01-30
9934,0.008823039786915225,10.2,bias|ma_conv,2026-01-30
6197,-0.0014114326040930744,145.5,bias|ma_conv,2026-01-30
1240,0.02860052618178736,61.2,ma_conv,2026-01-30
1530,0.08723978061270854,30.25,ma_conv,2026-01-30
6508,-0.011947724326407661,23.55,bias|ma_conv,2026-01-30
5243,0.0363457760314341,87.9,ma_conv,2026-01-30
2070,-0.0031389327628606706,43.6,bias|ma_conv,2026-01-30
6498,-0.0451222214016689,88.0,bias|ma_conv,2026-01-30
1580,-0.039911034227109794,131.0,bias|ma_conv,2026-01-30
2545,-0.03856951582948205,37.2,bias|ma_conv,2026-01-30
1522,0.030554297460195633,49.65,ma_conv,2026-01-30
1336,0.0014986305617278144,16.45,bias|ma_conv,2026-01-30
8033,0.03774145616641895,156.5,ma_conv,2026-01-30
2910,0.0,21.1,ma_conv,2026-01-30
6763,-0.08280695682270492,54.1,bias|ma_conv,2026-01-30
2887Z1,0.011716760061130907,16.55,bias|ma_conv,2026-01-30
6192,0.10576478208568528,120.0,ma_conv,2026-01-30
8070,0.01689319319870133,47.45,bias|ma_conv,2026-01-30
6182,0.15483786951425976,38.45,ma_conv,2026-01-30
1788,-0.0023145328298209006,136.5,bias|ma_conv,2026-01-30
3257,0.008929252842860318,69.7,bias|ma_conv,2026-01-30
2480,-0.06725245015207833,139.0,bias|ma_conv,2026-01-30
2926,-0.02806958567946895,38.55,bias|ma_conv,2026-01-30
6196,0.091188524590164,292.5,ma_conv,2026-01-30
1418,0.0,19.7,ma_conv,2026-01-30
3512,-0.029415220712075484,20.75,bias|ma_conv,2026-01-30
5353,0.01936070686070684,26.9,bias|ma_conv,2026-01-30
3031,0.02167575104575984,20.25,bias|ma_conv,2026-01-30
00849B,-0.00324181810844621,37.06,bias|ma_conv,2026-01-30
00655L,-0.027814107594384883,33.65,bias|ma_conv,2026-01-30
7703,-0.051419800460475784,215.0,bias,2026-01-30
9110,0.0,3.15,ma_conv,2026-01-30
3332,-0.033568650050425065,56.2,bias|ma_conv,2026-01-30
1463,-0.055650762153874045,17.45,bias|ma_conv,2026-01-30
3011,-0.02173913043478266,14.1,bias|ma_conv,2026-01-30
6550,0.006466275263115177,31.6,bias|ma_conv,2026-01-30
6804,0.0,17.25,ma_conv,2026-01-30
6936,0.017404839394368245,36.2,bias|ma_conv,2026-01-30
00762,0.025539809734338607,86.95,ma_conv,2026-01-30
3229,0.015133876600698452,22.7,bias,2026-01-30
3708,0.02786559811778544,121.0,ma_conv,2026-01-30
6469,-0.01723518236431795,99.9,bias|ma_conv,2026-01-30
6874,-0.08654307943521278,64.1,bias|ma_conv,2026-01-30
6768,-0.08565423016290073,105.0,bias|ma_conv,2026-01-30
6953,0.0,236.0,ma_conv,2026-01-30
00965,0.08768665989732383,25.58,ma_conv,2026-01-30
00726B,-0.0156170884505028,33.07,bias|ma_conv,2026-01-30
5291,0.14856155554946116,36.9,ma_conv,2026-01-30
2745,-0.04776438272546927,106.0,bias|ma_conv,2026-01-30
2230,-0.09243872400215089,89.1,bias|ma_conv,2026-01-30
3374,0.11606148362664297,172.0,ma_conv,2026-01-30
8341,-0.040389334886235986,77.7,bias|ma_conv,2026-01-30
2615,-0.07022833168181158,74.9,bias|ma_conv,2026-01-30
3717,-0.0014224751066855522,18.1,bias|ma_conv,2026-01-30
1773,-0.00728913571676509,147.5,bias,2026-01-30
00964,0.10845080399518325,13.09,ma_conv,2026-01-30
6464,0.0,75.2,ma_conv,2026-01-30
6259,0.0037555479685900824,17.5,bias|ma_conv,2026-01-30
0057,0.11968157754393283,215.5,ma_conv,2026-01-30
00936,0.06586801780549349,17.45,ma_conv,2026-01-30
8467,0.12212227473700263,186.0,ma_conv,2026-01-30
3680,0.09750278352155238,417.5,ma_conv,2026-01-30
2498,-0.07692307692307687,45.7,bias|ma_conv,2026-01-30
9911,-0.008225056621766572,83.5,bias|ma_conv,2026-01-30
00930,0.028728711508687284,18.18,ma_conv,2026-01-30
1720,0.0010922992900055158,62.2,bias|ma_conv,2026-01-30
00937B,-0.0061028770706190545,15.02,bias|ma_conv,2026-01-30
8938,0.019662516225181635,71.3,bias|ma_conv,2026-01-30
2439,-0.030832726389900436,103.0,bias|ma_conv,2026-01-30
1234,-0.012247071352502498,37.1,bias|ma_conv,2026-01-30
4106,0.04151794101070829,23.2,ma_conv,2026-01-30
3128,-0.03991370010787497,27.85,bias|ma_conv,2026-01-30
6674,-0.020149496262593297,20.3,bias|ma_conv,2026-01-30
6245,-0.03609876660567028,69.5,bias|ma_conv,2026-01-30
8039,0.06685546677455252,92.9,ma_conv,2026-01-30
7747,-0.03166993044770071,119.5,bias|ma_conv,2026-01-30
6796,-0.049212173537664605,88.9,bias|ma_conv,2026-01-30
2723,0.07968041459727915,75.3,ma_conv,2026-01-30
6160,-0.011235955056179735,17.85,bias|ma_conv,2026-01-30
8415,0.015375546495063383,35.2,bias|ma_conv,2026-01-30
